     time (s)       traj1:dt1e-7     traj2:dt1e-7     traj3:dt1e-8    traj4:dt1e-8
   5.9780000e-03   1.3748777e+01   1.1715569e+01   8.5188679e+00   1.0612179e+01
   5.9800000e-03   1.2766721e+01   1.1715569e+01   8.5188679e+00   1.0612179e+01
   5.9820000e-03   1.2766721e+01   1.1715569e+01   8.5188679e+00   1.0612179e+01
   5.9840000e-03   1.2766721e+01   1.1715569e+01   8.5188679e+00   1.1576923e+01
   5.9860000e-03   1.2766721e+01   1.1715569e+01   8.5188679e+00   1.0612179e+01
   5.9880000e-03   1.2766721e+01   1.1715569e+01   8.5188679e+00   1.0612179e+01
   5.9900000e-03   1.2766721e+01   1.1715569e+01   8.5188679e+00   1.0612179e+01
   5.9920000e-03   1.2766721e+01   1.1715569e+01   8.5188679e+00   1.0612179e+01
   5.9940000e-03   1.2766721e+01   1.1715569e+01   8.5188679e+00   1.0612179e+01
   5.9960000e-03   1.3748777e+01   1.2616766e+01   8.5188679e+00   1.0612179e+01
   5.9980000e-03   1.3748777e+01   1.2616766e+01   8.5188679e+00   1.0612179e+01
   6.0000000e-03   1.3748777e+01   1.3517964e+01   8.5188679e+00   1.0612179e+01
   6.0020000e-03   1.3748777e+01   1.2616766e+01   8.5188679e+00   9.6474359e+00
   6.0040000e-03   1.3748777e+01   1.2616766e+01   8.5188679e+00   9.6474359e+00
   6.0060000e-03   1.4730832e+01   1.2616766e+01   8.5188679e+00   9.6474359e+00
   6.0080000e-03   1.4730832e+01   1.2616766e+01   8.5188679e+00   9.6474359e+00
   6.0100000e-03   1.4730832e+01   1.3517964e+01   9.4654088e+00   9.6474359e+00
   6.0120000e-03   1.4730832e+01   1.2616766e+01   9.4654088e+00   9.6474359e+00
   6.0140000e-03   1.4730832e+01   1.2616766e+01   9.4654088e+00   9.6474359e+00
   6.0160000e-03   1.4730832e+01   1.2616766e+01   1.0411950e+01   9.6474359e+00
   6.0180000e-03   1.4730832e+01   1.2616766e+01   9.4654088e+00   9.6474359e+00
   6.0200000e-03   1.4730832e+01   1.2616766e+01   9.4654088e+00   9.6474359e+00
   6.0220000e-03   1.4730832e+01   1.1715569e+01   9.4654088e+00   9.6474359e+00
   6.0240000e-03   1.4730832e+01   1.1715569e+01   9.4654088e+00   8.6826923e+00
   6.0260000e-03   1.4730832e+01   1.0814371e+01   9.4654088e+00   9.6474359e+00
   6.0280000e-03   1.4730832e+01   1.0814371e+01   9.4654088e+00   9.6474359e+00
   6.0300000e-03   1.4730832e+01   1.0814371e+01   9.4654088e+00   9.6474359e+00
   6.0320000e-03   1.4730832e+01   1.0814371e+01   9.4654088e+00   9.6474359e+00
   6.0340000e-03   1.4730832e+01   9.9131737e+00   9.4654088e+00   9.6474359e+00
   6.0360000e-03   1.4730832e+01   1.0814371e+01   9.4654088e+00   9.6474359e+00
   6.0380000e-03   1.4730832e+01   1.0814371e+01   9.4654088e+00   9.6474359e+00
   6.0400000e-03   1.4730832e+01   1.0814371e+01   9.4654088e+00   9.6474359e+00
   6.0420000e-03   1.3748777e+01   1.0814371e+01   1.0411950e+01   9.6474359e+00
   6.0440000e-03   1.3748777e+01   1.0814371e+01   1.0411950e+01   9.6474359e+00
   6.0460000e-03   1.3748777e+01   9.9131737e+00   1.0411950e+01   9.6474359e+00
   6.0480000e-03   1.3748777e+01   9.9131737e+00   1.1358491e+01   9.6474359e+00
   6.0500000e-03   1.3748777e+01   9.9131737e+00   1.1358491e+01   9.6474359e+00
   6.0520000e-03   1.3748777e+01   9.9131737e+00   1.1358491e+01   9.6474359e+00
   6.0540000e-03   1.3748777e+01   9.9131737e+00   1.1358491e+01   1.0612179e+01
   6.0560000e-03   1.3748777e+01   9.9131737e+00   1.1358491e+01   1.0612179e+01
   6.0580000e-03   1.3748777e+01   9.9131737e+00   1.1358491e+01   1.0612179e+01
   6.0600000e-03   1.3748777e+01   9.9131737e+00   1.1358491e+01   1.0612179e+01
   6.0620000e-03   1.2766721e+01   9.9131737e+00   1.1358491e+01   1.0612179e+01
   6.0640000e-03   1.2766721e+01   9.9131737e+00   1.1358491e+01   1.0612179e+01
   6.0660000e-03   1.2766721e+01   9.9131737e+00   1.1358491e+01   1.0612179e+01
   6.0680000e-03   1.2766721e+01   9.9131737e+00   1.1358491e+01   1.0612179e+01
   6.0700000e-03   1.2766721e+01   9.9131737e+00   1.1358491e+01   1.0612179e+01
   6.0720000e-03   1.2766721e+01   9.0119760e+00   1.1358491e+01   1.0612179e+01
   6.0740000e-03   1.2766721e+01   9.0119760e+00   1.1358491e+01   1.0612179e+01
   6.0760000e-03   1.2766721e+01   9.0119760e+00   1.0411950e+01   1.0612179e+01
   6.0780000e-03   1.2766721e+01   9.9131737e+00   1.0411950e+01   1.0612179e+01
   6.0800000e-03   1.3748777e+01   9.9131737e+00   1.0411950e+01   1.0612179e+01
   6.0820000e-03   1.3748777e+01   9.9131737e+00   1.0411950e+01   1.0612179e+01
   6.0840000e-03   1.3748777e+01   9.9131737e+00   1.0411950e+01   1.1576923e+01
   6.0860000e-03   1.3748777e+01   9.9131737e+00   1.0411950e+01   1.1576923e+01
   6.0880000e-03   1.3748777e+01   9.9131737e+00   1.0411950e+01   1.1576923e+01
   6.0900000e-03   1.2766721e+01   9.9131737e+00   1.0411950e+01   1.1576923e+01
   6.0920000e-03   1.2766721e+01   9.9131737e+00   1.0411950e+01   1.1576923e+01
   6.0940000e-03   1.2766721e+01   9.9131737e+00   1.0411950e+01   1.1576923e+01
   6.0960000e-03   1.2766721e+01   9.9131737e+00   1.0411950e+01   1.1576923e+01
   6.0980000e-03   1.2766721e+01   9.9131737e+00   1.1358491e+01   1.2541667e+01
   6.1000000e-03   1.2766721e+01   9.9131737e+00   1.1358491e+01   1.2541667e+01
   6.1020000e-03   1.2766721e+01   9.9131737e+00   1.1358491e+01   1.2541667e+01
   6.1040000e-03   1.2766721e+01   9.9131737e+00   1.1358491e+01   1.2541667e+01
   6.1060000e-03   1.2766721e+01   9.9131737e+00   1.1358491e+01   1.2541667e+01
   6.1080000e-03   1.2766721e+01   9.0119760e+00   1.1358491e+01   1.2541667e+01
   6.1100000e-03   1.2766721e+01   9.0119760e+00   1.1358491e+01   1.2541667e+01
   6.1120000e-03   1.2766721e+01   9.9131737e+00   1.1358491e+01   1.2541667e+01
   6.1140000e-03   1.2766721e+01   9.9131737e+00   1.1358491e+01   1.2541667e+01
   6.1160000e-03   1.2766721e+01   9.9131737e+00   1.1358491e+01   1.2541667e+01
   6.1180000e-03   1.2766721e+01   9.9131737e+00   1.2305031e+01   1.2541667e+01
   6.1200000e-03   1.2766721e+01   9.9131737e+00   1.2305031e+01   1.2541667e+01
   6.1220000e-03   1.2766721e+01   9.9131737e+00   1.2305031e+01   1.2541667e+01
   6.1240000e-03   1.2766721e+01   9.9131737e+00   1.2305031e+01   1.2541667e+01
   6.1260000e-03   1.2766721e+01   9.9131737e+00   1.2305031e+01   1.2541667e+01
   6.1280000e-03   1.1784666e+01   9.9131737e+00   1.2305031e+01   1.2541667e+01
   6.1300000e-03   1.1784666e+01   9.9131737e+00   1.2305031e+01   1.1576923e+01
   6.1320000e-03   1.1784666e+01   9.9131737e+00   1.1358491e+01   1.1576923e+01
   6.1340000e-03   1.1784666e+01   9.9131737e+00   1.1358491e+01   1.1576923e+01
   6.1360000e-03   1.1784666e+01   9.9131737e+00   1.1358491e+01   1.1576923e+01
   6.1380000e-03   1.1784666e+01   9.9131737e+00   1.1358491e+01   1.1576923e+01
   6.1400000e-03   1.1784666e+01   9.9131737e+00   1.1358491e+01   1.2541667e+01
   6.1420000e-03   1.2766721e+01   1.0814371e+01   1.1358491e+01   1.2541667e+01
   6.1440000e-03   1.2766721e+01   1.1715569e+01   1.1358491e+01   1.2541667e+01
   6.1460000e-03   1.2766721e+01   1.1715569e+01   1.1358491e+01   1.2541667e+01
   6.1480000e-03   1.2766721e+01   1.1715569e+01   1.1358491e+01   1.2541667e+01
   6.1500000e-03   1.2766721e+01   1.1715569e+01   1.0411950e+01   1.2541667e+01
   6.1520000e-03   1.2766721e+01   1.0814371e+01   1.0411950e+01   1.2541667e+01
   6.1540000e-03   1.3748777e+01   1.0814371e+01   1.0411950e+01   1.2541667e+01
   6.1560000e-03   1.2766721e+01   1.0814371e+01   1.0411950e+01   1.2541667e+01
   6.1580000e-03   1.2766721e+01   9.9131737e+00   1.0411950e+01   1.2541667e+01
   6.1600000e-03   1.2766721e+01   1.0814371e+01   1.0411950e+01   1.2541667e+01
   6.1620000e-03   1.2766721e+01   1.0814371e+01   1.0411950e+01   1.2541667e+01
   6.1640000e-03   1.2766721e+01   1.0814371e+01   1.0411950e+01   1.2541667e+01
   6.1660000e-03   1.2766721e+01   1.0814371e+01   1.0411950e+01   1.2541667e+01
   6.1680000e-03   1.2766721e+01   1.2616766e+01   1.1358491e+01   1.1576923e+01
   6.1700000e-03   1.2766721e+01   1.2616766e+01   1.2305031e+01   1.1576923e+01
   6.1720000e-03   1.2766721e+01   1.2616766e+01   1.2305031e+01   1.1576923e+01
   6.1740000e-03   1.2766721e+01   1.1715569e+01   1.2305031e+01   1.1576923e+01
   6.1760000e-03   1.2766721e+01   1.2616766e+01   1.2305031e+01   1.1576923e+01
   6.1780000e-03   1.2766721e+01   1.2616766e+01   1.2305031e+01   1.1576923e+01
   6.1800000e-03   1.1784666e+01   1.2616766e+01   1.2305031e+01   1.0612179e+01
   6.1820000e-03   1.1784666e+01   1.2616766e+01   1.4198113e+01   1.0612179e+01
   6.1840000e-03   1.1784666e+01   1.1715569e+01   1.4198113e+01   1.0612179e+01
   6.1860000e-03   1.1784666e+01   1.1715569e+01   1.4198113e+01   1.0612179e+01
   6.1880000e-03   1.1784666e+01   1.1715569e+01   1.4198113e+01   1.0612179e+01
   6.1900000e-03   1.1784666e+01   1.1715569e+01   1.4198113e+01   1.0612179e+01
   6.1920000e-03   1.2766721e+01   1.1715569e+01   1.4198113e+01   1.0612179e+01
   6.1940000e-03   1.2766721e+01   1.1715569e+01   1.4198113e+01   1.0612179e+01
   6.1960000e-03   1.2766721e+01   1.1715569e+01   1.5144654e+01   1.0612179e+01
   6.1980000e-03   1.1784666e+01   1.1715569e+01   1.5144654e+01   9.6474359e+00
   6.2000000e-03   1.1784666e+01   1.0814371e+01   1.5144654e+01   1.0612179e+01
   6.2020000e-03   1.1784666e+01   1.0814371e+01   1.5144654e+01   1.0612179e+01
   6.2040000e-03   1.1784666e+01   1.0814371e+01   1.5144654e+01   1.0612179e+01
   6.2060000e-03   1.1784666e+01   1.0814371e+01   1.4198113e+01   9.6474359e+00
   6.2080000e-03   1.0802610e+01   1.1715569e+01   1.4198113e+01   9.6474359e+00
   6.2100000e-03   1.0802610e+01   1.1715569e+01   1.4198113e+01   9.6474359e+00
   6.2120000e-03   1.0802610e+01   1.1715569e+01   1.4198113e+01   9.6474359e+00
   6.2140000e-03   1.0802610e+01   1.1715569e+01   1.4198113e+01   9.6474359e+00
   6.2160000e-03   1.0802610e+01   1.1715569e+01   1.4198113e+01   9.6474359e+00
   6.2180000e-03   1.0802610e+01   1.1715569e+01   1.4198113e+01   9.6474359e+00
   6.2200000e-03   1.0802610e+01   1.1715569e+01   1.4198113e+01   9.6474359e+00
   6.2220000e-03   1.0802610e+01   1.1715569e+01   1.4198113e+01   9.6474359e+00
   6.2240000e-03   1.0802610e+01   1.1715569e+01   1.5144654e+01   9.6474359e+00
   6.2260000e-03   1.1784666e+01   1.1715569e+01   1.5144654e+01   9.6474359e+00
   6.2280000e-03   1.1784666e+01   1.0814371e+01   1.5144654e+01   9.6474359e+00
   6.2300000e-03   1.1784666e+01   1.0814371e+01   1.5144654e+01   9.6474359e+00
   6.2320000e-03   1.1784666e+01   1.1715569e+01   1.5144654e+01   9.6474359e+00
   6.2340000e-03   1.1784666e+01   1.1715569e+01   1.5144654e+01   9.6474359e+00
   6.2360000e-03   1.1784666e+01   1.1715569e+01   1.6091195e+01   9.6474359e+00
   6.2380000e-03   1.1784666e+01   1.0814371e+01   1.5144654e+01   9.6474359e+00
   6.2400000e-03   1.2766721e+01   1.0814371e+01   1.4198113e+01   9.6474359e+00
   6.2420000e-03   1.2766721e+01   1.0814371e+01   1.4198113e+01   9.6474359e+00
   6.2440000e-03   1.2766721e+01   1.0814371e+01   1.4198113e+01   9.6474359e+00
   6.2460000e-03   1.2766721e+01   1.0814371e+01   1.4198113e+01   9.6474359e+00
   6.2480000e-03   1.1784666e+01   9.9131737e+00   1.4198113e+01   9.6474359e+00
   6.2500000e-03   1.0802610e+01   9.9131737e+00   1.4198113e+01   9.6474359e+00
   6.2520000e-03   1.0802610e+01   9.0119760e+00   1.4198113e+01   9.6474359e+00
   6.2540000e-03   1.0802610e+01   9.9131737e+00   1.4198113e+01   8.6826923e+00
   6.2560000e-03   1.0802610e+01   9.9131737e+00   1.4198113e+01   8.6826923e+00
   6.2580000e-03   1.0802610e+01   9.9131737e+00   1.5144654e+01   8.6826923e+00
   6.2600000e-03   1.0802610e+01   9.9131737e+00   1.5144654e+01   9.6474359e+00
   6.2620000e-03   1.0802610e+01   9.9131737e+00   1.4198113e+01   9.6474359e+00
   6.2640000e-03   1.0802610e+01   9.9131737e+00   1.4198113e+01   9.6474359e+00
   6.2660000e-03   1.0802610e+01   9.9131737e+00   1.4198113e+01   8.6826923e+00
   6.2680000e-03   1.0802610e+01   9.9131737e+00   1.4198113e+01   8.6826923e+00
   6.2700000e-03   1.0802610e+01   9.9131737e+00   1.4198113e+01   8.6826923e+00
   6.2720000e-03   1.0802610e+01   9.9131737e+00   1.4198113e+01   8.6826923e+00
   6.2740000e-03   1.0802610e+01   9.9131737e+00   1.4198113e+01   8.6826923e+00
   6.2760000e-03   1.0802610e+01   9.9131737e+00   1.4198113e+01   8.6826923e+00
   6.2780000e-03   1.0802610e+01   9.9131737e+00   1.4198113e+01   8.6826923e+00
   6.2800000e-03   1.0802610e+01   9.9131737e+00   1.4198113e+01   8.6826923e+00
   6.2820000e-03   1.0802610e+01   9.9131737e+00   1.4198113e+01   8.6826923e+00
   6.2840000e-03   9.8205546e+00   9.9131737e+00   1.4198113e+01   8.6826923e+00
   6.2860000e-03   9.8205546e+00   9.9131737e+00   1.4198113e+01   8.6826923e+00
   6.2880000e-03   9.8205546e+00   9.9131737e+00   1.4198113e+01   8.6826923e+00
   6.2900000e-03   9.8205546e+00   9.9131737e+00   1.3251572e+01   8.6826923e+00
   6.2920000e-03   9.8205546e+00   9.9131737e+00   1.3251572e+01   8.6826923e+00
   6.2940000e-03   9.8205546e+00   9.9131737e+00   1.3251572e+01   8.6826923e+00
   6.2960000e-03   9.8205546e+00   9.9131737e+00   1.3251572e+01   8.6826923e+00
   6.2980000e-03   9.8205546e+00   9.9131737e+00   1.3251572e+01   8.6826923e+00
   6.3000000e-03   9.8205546e+00   9.9131737e+00   1.3251572e+01   8.6826923e+00
   6.3020000e-03   9.8205546e+00   9.9131737e+00   1.3251572e+01   8.6826923e+00
   6.3040000e-03   9.8205546e+00   9.9131737e+00   1.3251572e+01   8.6826923e+00
   6.3060000e-03   9.8205546e+00   9.9131737e+00   1.3251572e+01   8.6826923e+00
   6.3080000e-03   9.8205546e+00   9.9131737e+00   1.3251572e+01   8.6826923e+00
   6.3100000e-03   1.0802610e+01   9.9131737e+00   1.3251572e+01   8.6826923e+00
   6.3120000e-03   1.0802610e+01   9.9131737e+00   1.3251572e+01   8.6826923e+00
   6.3140000e-03   1.1784666e+01   9.9131737e+00   1.3251572e+01   9.6474359e+00
   6.3160000e-03   1.1784666e+01   9.9131737e+00   1.3251572e+01   8.6826923e+00
   6.3180000e-03   1.1784666e+01   9.9131737e+00   1.3251572e+01   8.6826923e+00
   6.3200000e-03   1.1784666e+01   9.0119760e+00   1.3251572e+01   8.6826923e+00
   6.3220000e-03   1.1784666e+01   9.0119760e+00   1.3251572e+01   8.6826923e+00
   6.3240000e-03   1.1784666e+01   9.0119760e+00   1.3251572e+01   8.6826923e+00
   6.3260000e-03   1.1784666e+01   9.0119760e+00   1.3251572e+01   8.6826923e+00
   6.3280000e-03   1.2766721e+01   9.0119760e+00   1.3251572e+01   9.6474359e+00
   6.3300000e-03   1.2766721e+01   9.0119760e+00   1.2305031e+01   9.6474359e+00
   6.3320000e-03   1.2766721e+01   9.0119760e+00   1.2305031e+01   9.6474359e+00
   6.3340000e-03   1.2766721e+01   9.0119760e+00   1.2305031e+01   9.6474359e+00
   6.3360000e-03   1.1784666e+01   9.0119760e+00   1.2305031e+01   9.6474359e+00
   6.3380000e-03   1.1784666e+01   9.0119760e+00   1.2305031e+01   9.6474359e+00
   6.3400000e-03   1.1784666e+01   9.9131737e+00   1.2305031e+01   9.6474359e+00
   6.3420000e-03   1.1784666e+01   9.9131737e+00   1.2305031e+01   9.6474359e+00
   6.3440000e-03   1.1784666e+01   9.9131737e+00   1.2305031e+01   8.6826923e+00
   6.3460000e-03   1.1784666e+01   9.9131737e+00   1.2305031e+01   8.6826923e+00
   6.3480000e-03   1.2766721e+01   9.9131737e+00   1.2305031e+01   8.6826923e+00
   6.3500000e-03   1.2766721e+01   9.9131737e+00   1.2305031e+01   8.6826923e+00
   6.3520000e-03   1.2766721e+01   9.9131737e+00   1.2305031e+01   8.6826923e+00
   6.3540000e-03   1.2766721e+01   9.9131737e+00   1.2305031e+01   8.6826923e+00
   6.3560000e-03   1.2766721e+01   1.0814371e+01   1.1358491e+01   8.6826923e+00
   6.3580000e-03   1.2766721e+01   9.9131737e+00   1.1358491e+01   8.6826923e+00
   6.3600000e-03   1.2766721e+01   9.9131737e+00   1.2305031e+01   8.6826923e+00
   6.3620000e-03   1.2766721e+01   9.0119760e+00   1.2305031e+01   8.6826923e+00
   6.3640000e-03   1.2766721e+01   9.0119760e+00   1.2305031e+01   8.6826923e+00
   6.3660000e-03   1.2766721e+01   9.0119760e+00   1.2305031e+01   7.7179487e+00
   6.3680000e-03   1.1784666e+01   9.0119760e+00   1.2305031e+01   7.7179487e+00
   6.3700000e-03   1.1784666e+01   9.0119760e+00   1.2305031e+01   7.7179487e+00
   6.3720000e-03   1.1784666e+01   9.0119760e+00   1.2305031e+01   7.7179487e+00
   6.3740000e-03   1.1784666e+01   9.0119760e+00   1.2305031e+01   7.7179487e+00
   6.3760000e-03   1.1784666e+01   9.0119760e+00   1.2305031e+01   7.7179487e+00
   6.3780000e-03   1.1784666e+01   9.0119760e+00   1.1358491e+01   7.7179487e+00
   6.3800000e-03   1.1784666e+01   9.0119760e+00   1.1358491e+01   8.6826923e+00
   6.3820000e-03   1.0802610e+01   9.0119760e+00   1.1358491e+01   8.6826923e+00
   6.3840000e-03   1.0802610e+01   9.0119760e+00   1.1358491e+01   8.6826923e+00
   6.3860000e-03   1.1784666e+01   9.0119760e+00   1.1358491e+01   8.6826923e+00
   6.3880000e-03   1.1784666e+01   8.1107784e+00   1.1358491e+01   8.6826923e+00
   6.3900000e-03   1.1784666e+01   8.1107784e+00   1.1358491e+01   8.6826923e+00
   6.3920000e-03   1.1784666e+01   8.1107784e+00   1.1358491e+01   8.6826923e+00
   6.3940000e-03   1.0802610e+01   8.1107784e+00   1.1358491e+01   8.6826923e+00
   6.3960000e-03   1.1784666e+01   8.1107784e+00   1.1358491e+01   8.6826923e+00
   6.3980000e-03   1.0802610e+01   8.1107784e+00   1.1358491e+01   8.6826923e+00
   6.4000000e-03   1.0802610e+01   8.1107784e+00   1.1358491e+01   8.6826923e+00
   6.4020000e-03   1.0802610e+01   8.1107784e+00   1.1358491e+01   8.6826923e+00
   6.4040000e-03   1.0802610e+01   8.1107784e+00   1.2305031e+01   8.6826923e+00
   6.4060000e-03   1.0802610e+01   8.1107784e+00   1.2305031e+01   8.6826923e+00
   6.4080000e-03   1.0802610e+01   8.1107784e+00   1.2305031e+01   8.6826923e+00
   6.4100000e-03   1.0802610e+01   8.1107784e+00   1.2305031e+01   8.6826923e+00
   6.4120000e-03   1.0802610e+01   8.1107784e+00   1.2305031e+01   8.6826923e+00
   6.4140000e-03   1.0802610e+01   8.1107784e+00   1.2305031e+01   8.6826923e+00
   6.4160000e-03   1.0802610e+01   8.1107784e+00   1.3251572e+01   8.6826923e+00
   6.4180000e-03   1.0802610e+01   8.1107784e+00   1.3251572e+01   8.6826923e+00
   6.4200000e-03   1.0802610e+01   8.1107784e+00   1.3251572e+01   8.6826923e+00
   6.4220000e-03   1.0802610e+01   8.1107784e+00   1.3251572e+01   8.6826923e+00
   6.4240000e-03   1.0802610e+01   8.1107784e+00   1.3251572e+01   8.6826923e+00
   6.4260000e-03   1.0802610e+01   8.1107784e+00   1.3251572e+01   9.6474359e+00
   6.4280000e-03   1.0802610e+01   8.1107784e+00   1.4198113e+01   9.6474359e+00
   6.4300000e-03   1.0802610e+01   8.1107784e+00   1.4198113e+01   9.6474359e+00
   6.4320000e-03   1.0802610e+01   9.0119760e+00   1.4198113e+01   9.6474359e+00
   6.4340000e-03   1.0802610e+01   9.0119760e+00   1.4198113e+01   9.6474359e+00
   6.4360000e-03   9.8205546e+00   9.0119760e+00   1.4198113e+01   9.6474359e+00
   6.4380000e-03   9.8205546e+00   9.0119760e+00   1.4198113e+01   9.6474359e+00
   6.4400000e-03   9.8205546e+00   9.0119760e+00   1.4198113e+01   9.6474359e+00
   6.4420000e-03   9.8205546e+00   9.0119760e+00   1.4198113e+01   8.6826923e+00
   6.4440000e-03   1.0802610e+01   9.0119760e+00   1.4198113e+01   8.6826923e+00
   6.4460000e-03   1.1784666e+01   9.0119760e+00   1.4198113e+01   8.6826923e+00
   6.4480000e-03   1.1784666e+01   9.0119760e+00   1.4198113e+01   8.6826923e+00
   6.4500000e-03   1.1784666e+01   9.0119760e+00   1.4198113e+01   8.6826923e+00
   6.4520000e-03   1.2766721e+01   8.1107784e+00   1.4198113e+01   8.6826923e+00
   6.4540000e-03   1.2766721e+01   8.1107784e+00   1.4198113e+01   8.6826923e+00
   6.4560000e-03   1.2766721e+01   8.1107784e+00   1.4198113e+01   8.6826923e+00
   6.4580000e-03   1.2766721e+01   8.1107784e+00   1.4198113e+01   8.6826923e+00
   6.4600000e-03   1.1784666e+01   8.1107784e+00   1.4198113e+01   8.6826923e+00
   6.4620000e-03   1.1784666e+01   8.1107784e+00   1.4198113e+01   8.6826923e+00
   6.4640000e-03   1.1784666e+01   8.1107784e+00   1.4198113e+01   8.6826923e+00
   6.4660000e-03   1.1784666e+01   8.1107784e+00   1.4198113e+01   8.6826923e+00
   6.4680000e-03   1.1784666e+01   8.1107784e+00   1.4198113e+01   8.6826923e+00
   6.4700000e-03   1.1784666e+01   8.1107784e+00   1.3251572e+01   8.6826923e+00
   6.4720000e-03   1.0802610e+01   8.1107784e+00   1.3251572e+01   8.6826923e+00
   6.4740000e-03   1.0802610e+01   8.1107784e+00   1.3251572e+01   8.6826923e+00
   6.4760000e-03   1.0802610e+01   8.1107784e+00   1.3251572e+01   8.6826923e+00
   6.4780000e-03   1.0802610e+01   8.1107784e+00   1.3251572e+01   8.6826923e+00
   6.4800000e-03   1.0802610e+01   8.1107784e+00   1.3251572e+01   8.6826923e+00
   6.4820000e-03   1.0802610e+01   8.1107784e+00   1.4198113e+01   8.6826923e+00
