time (s)        Na         STDEV
   7.1300000e-06   4.5569620e-01   5.7283524e-01
   7.1305000e-06   4.5569620e-01   5.7283524e-01
   7.1310000e-06   4.5569620e-01   5.7283524e-01
   7.1315000e-06   4.5569620e-01   5.7283524e-01
   7.1320000e-06   4.5569620e-01   5.7283524e-01
   7.1325000e-06   4.5569620e-01   5.7283524e-01
   7.1330000e-06   4.5569620e-01   5.7283524e-01
   7.1335000e-06   4.5569620e-01   5.7283524e-01
   7.1340000e-06   4.5569620e-01   5.7283524e-01
   7.1345000e-06   4.5569620e-01   5.7283524e-01
   7.1350000e-06   4.5569620e-01   5.7283524e-01
   7.1355000e-06   4.5569620e-01   5.7283524e-01
   7.1360000e-06   4.5569620e-01   5.7283524e-01
   7.1365000e-06   4.5569620e-01   5.7283524e-01
   7.1370000e-06   4.5569620e-01   5.7283524e-01
   7.1375000e-06   4.5569620e-01   5.7283524e-01
   7.1380000e-06   4.5569620e-01   5.7283524e-01
   7.1385000e-06   4.5569620e-01   5.7283524e-01
   7.1390000e-06   4.5569620e-01   5.7283524e-01
   7.1395000e-06   4.5569620e-01   5.7283524e-01
   7.1400000e-06   4.5569620e-01   5.7283524e-01
   7.1405000e-06   4.5569620e-01   5.7283524e-01
   7.1410000e-06   4.5569620e-01   5.7283524e-01
   7.1415000e-06   4.5569620e-01   5.7283524e-01
   7.1420000e-06   4.5569620e-01   5.7283524e-01
   7.1425000e-06   4.5569620e-01   5.7283524e-01
   7.1430000e-06   4.5569620e-01   5.7283524e-01
   7.1435000e-06   4.5569620e-01   5.7283524e-01
   7.1440000e-06   4.5569620e-01   5.7283524e-01
   7.1445000e-06   4.5569620e-01   5.7283524e-01
   7.1450000e-06   4.5569620e-01   5.7283524e-01
   7.1455000e-06   4.5569620e-01   5.7283524e-01
   7.1460000e-06   4.5569620e-01   5.7283524e-01
   7.1465000e-06   4.5569620e-01   5.7283524e-01
   7.1470000e-06   4.5569620e-01   5.7283524e-01
   7.1475000e-06   4.5569620e-01   5.7283524e-01
   7.1480000e-06   4.5569620e-01   5.7283524e-01
   7.1485000e-06   4.5569620e-01   5.7283524e-01
   7.1490000e-06   4.5569620e-01   5.7283524e-01
   7.1495000e-06   4.5569620e-01   5.7283524e-01
   7.1500000e-06   4.5569620e-01   5.7283524e-01
   7.1505000e-06   4.5569620e-01   5.7283524e-01
   7.1510000e-06   4.4303797e-01   5.7170091e-01
   7.1515000e-06   4.4303797e-01   5.7170091e-01
   7.1520000e-06   4.4303797e-01   5.7170091e-01
   7.1525000e-06   4.4303797e-01   5.7170091e-01
   7.1530000e-06   4.4303797e-01   5.7170091e-01
   7.1535000e-06   4.4303797e-01   5.7170091e-01
   7.1540000e-06   4.4303797e-01   5.7170091e-01
   7.1545000e-06   4.4303797e-01   5.7170091e-01
   7.1550000e-06   4.4303797e-01   5.7170091e-01
   7.1555000e-06   4.4303797e-01   5.7170091e-01
   7.1560000e-06   4.4303797e-01   5.7170091e-01
   7.1565000e-06   4.4303797e-01   5.7170091e-01
   7.1570000e-06   4.4303797e-01   5.7170091e-01
   7.1575000e-06   4.4303797e-01   5.7170091e-01
   7.1580000e-06   4.4303797e-01   5.7170091e-01
   7.1585000e-06   4.4303797e-01   5.7170091e-01
   7.1590000e-06   4.4303797e-01   5.7170091e-01
   7.1595000e-06   4.4303797e-01   5.7170091e-01
   7.1600000e-06   4.4303797e-01   5.7170091e-01
   7.1605000e-06   4.4303797e-01   5.7170091e-01
   7.1610000e-06   4.4303797e-01   5.7170091e-01
   7.1615000e-06   4.4303797e-01   5.7170091e-01
   7.1620000e-06   4.4303797e-01   5.7170091e-01
   7.1625000e-06   4.4303797e-01   5.7170091e-01
   7.1630000e-06   4.4303797e-01   5.7170091e-01
   7.1635000e-06   4.4303797e-01   5.7170091e-01
   7.1640000e-06   4.4303797e-01   5.7170091e-01
   7.1645000e-06   4.4303797e-01   5.7170091e-01
   7.1650000e-06   4.4303797e-01   5.7170091e-01
   7.1655000e-06   4.4303797e-01   5.7170091e-01
   7.1660000e-06   4.4303797e-01   5.7170091e-01
   7.1665000e-06   4.4303797e-01   5.7170091e-01
   7.1670000e-06   4.4303797e-01   5.7170091e-01
   7.1675000e-06   4.4303797e-01   5.7170091e-01
   7.1680000e-06   4.4303797e-01   5.7170091e-01
   7.1685000e-06   4.4303797e-01   5.7170091e-01
   7.1690000e-06   4.4303797e-01   5.7170091e-01
   7.1695000e-06   4.4303797e-01   5.7170091e-01
   7.1700000e-06   4.4303797e-01   5.7170091e-01
   7.1705000e-06   4.4303797e-01   5.7170091e-01
   7.1710000e-06   4.4303797e-01   5.7170091e-01
   7.1715000e-06   4.4303797e-01   5.7170091e-01
   7.1720000e-06   4.4303797e-01   5.7170091e-01
   7.1725000e-06   4.4303797e-01   5.7170091e-01
   7.1730000e-06   4.4303797e-01   5.7170091e-01
   7.1735000e-06   4.4303797e-01   5.7170091e-01
   7.1740000e-06   4.4303797e-01   5.7170091e-01
   7.1745000e-06   4.4303797e-01   5.7170091e-01
   7.1750000e-06   4.4303797e-01   5.7170091e-01
   7.1755000e-06   4.4303797e-01   5.7170091e-01
   7.1760000e-06   4.4303797e-01   5.7170091e-01
   7.1765000e-06   4.4303797e-01   5.7170091e-01
   7.1770000e-06   4.4303797e-01   5.7170091e-01
   7.1775000e-06   4.4303797e-01   5.7170091e-01
   7.1780000e-06   4.4303797e-01   5.7170091e-01
   7.1785000e-06   4.4303797e-01   5.7170091e-01
   7.1790000e-06   4.4303797e-01   5.7170091e-01
   7.1795000e-06   4.4303797e-01   5.7170091e-01
   7.1800000e-06   4.4303797e-01   5.7170091e-01
   7.1805000e-06   4.4303797e-01   5.7170091e-01
   7.1810000e-06   4.4303797e-01   5.7170091e-01
   7.1815000e-06   4.4303797e-01   5.7170091e-01
   7.1820000e-06   4.4303797e-01   5.7170091e-01
   7.1825000e-06   4.4303797e-01   5.7170091e-01
   7.1830000e-06   4.4303797e-01   5.7170091e-01
   7.1835000e-06   4.4303797e-01   5.7170091e-01
   7.1840000e-06   4.4303797e-01   5.7170091e-01
   7.1845000e-06   4.4303797e-01   5.7170091e-01
   7.1850000e-06   4.4303797e-01   5.7170091e-01
   7.1855000e-06   4.4303797e-01   5.7170091e-01
   7.1860000e-06   4.4303797e-01   5.7170091e-01
   7.1865000e-06   4.4303797e-01   5.7170091e-01
   7.1870000e-06   4.4303797e-01   5.7170091e-01
   7.1875000e-06   4.4303797e-01   5.7170091e-01
   7.1880000e-06   4.4303797e-01   5.7170091e-01
   7.1885000e-06   4.4303797e-01   5.7170091e-01
   7.1890000e-06   4.4303797e-01   5.7170091e-01
   7.1895000e-06   4.4303797e-01   5.7170091e-01
   7.1900000e-06   4.4303797e-01   5.7170091e-01
   7.1905000e-06   4.4303797e-01   5.7170091e-01
   7.1910000e-06   4.4303797e-01   5.7170091e-01
   7.1915000e-06   4.4303797e-01   5.7170091e-01
   7.1920000e-06   4.4303797e-01   5.7170091e-01
   7.1925000e-06   4.4303797e-01   5.7170091e-01
   7.1930000e-06   4.4303797e-01   5.7170091e-01
   7.1935000e-06   4.4303797e-01   5.7170091e-01
   7.1940000e-06   4.4303797e-01   5.7170091e-01
   7.1945000e-06   4.4303797e-01   5.7170091e-01
   7.1950000e-06   4.4303797e-01   5.7170091e-01
   7.1955000e-06   4.4303797e-01   5.7170091e-01
   7.1960000e-06   4.4303797e-01   5.7170091e-01
   7.1965000e-06   4.4303797e-01   5.7170091e-01
   7.1970000e-06   4.4303797e-01   5.7170091e-01
   7.1975000e-06   4.4303797e-01   5.7170091e-01
   7.1980000e-06   4.4303797e-01   5.7170091e-01
   7.1985000e-06   4.4303797e-01   5.7170091e-01
   7.1990000e-06   4.4303797e-01   5.7170091e-01
   7.1995000e-06   4.4303797e-01   5.7170091e-01
   7.2000000e-06   4.4303797e-01   5.7170091e-01
   7.2005000e-06   4.4303797e-01   5.7170091e-01
   7.2010000e-06   4.4303797e-01   5.7170091e-01
   7.2015000e-06   4.4303797e-01   5.7170091e-01
   7.2020000e-06   4.3037975e-01   5.7027983e-01
   7.2025000e-06   4.3037975e-01   5.7027983e-01
   7.2030000e-06   4.3037975e-01   5.7027983e-01
   7.2035000e-06   4.3037975e-01   5.7027983e-01
   7.2040000e-06   4.3037975e-01   5.7027983e-01
   7.2045000e-06   4.3037975e-01   5.7027983e-01
   7.2050000e-06   4.3037975e-01   5.7027983e-01
   7.2055000e-06   4.3037975e-01   5.7027983e-01
   7.2060000e-06   4.3037975e-01   5.7027983e-01
   7.2065000e-06   4.3037975e-01   5.7027983e-01
   7.2070000e-06   4.3037975e-01   5.7027983e-01
   7.2075000e-06   4.3037975e-01   5.7027983e-01
   7.2080000e-06   4.3037975e-01   5.7027983e-01
   7.2085000e-06   4.3037975e-01   5.7027983e-01
   7.2090000e-06   4.3037975e-01   5.7027983e-01
   7.2095000e-06   4.3037975e-01   5.7027983e-01
   7.2100000e-06   4.3037975e-01   5.7027983e-01
   7.2105000e-06   4.3037975e-01   5.7027983e-01
   7.2110000e-06   4.3037975e-01   5.7027983e-01
   7.2115000e-06   4.3037975e-01   5.7027983e-01
   7.2120000e-06   4.3037975e-01   5.7027983e-01
   7.2125000e-06   4.3037975e-01   5.7027983e-01
   7.2130000e-06   4.3037975e-01   5.7027983e-01
   7.2135000e-06   4.3037975e-01   5.7027983e-01
   7.2140000e-06   4.3037975e-01   5.7027983e-01
   7.2145000e-06   4.3037975e-01   5.7027983e-01
   7.2150000e-06   4.3037975e-01   5.7027983e-01
   7.2155000e-06   4.3037975e-01   5.7027983e-01
   7.2160000e-06   4.3037975e-01   5.7027983e-01
   7.2165000e-06   4.3037975e-01   5.7027983e-01
   7.2170000e-06   4.3037975e-01   5.7027983e-01
   7.2175000e-06   4.3037975e-01   5.7027983e-01
   7.2180000e-06   4.3037975e-01   5.7027983e-01
   7.2185000e-06   4.3037975e-01   5.7027983e-01
   7.2190000e-06   4.3037975e-01   5.7027983e-01
   7.2195000e-06   4.3037975e-01   5.7027983e-01
   7.2200000e-06   4.3037975e-01   5.7027983e-01
   7.2205000e-06   4.3037975e-01   5.7027983e-01
   7.2210000e-06   4.3037975e-01   5.7027983e-01
   7.2215000e-06   4.3037975e-01   5.7027983e-01
   7.2220000e-06   4.3037975e-01   5.7027983e-01
   7.2225000e-06   4.3037975e-01   5.7027983e-01
   7.2230000e-06   4.3037975e-01   5.7027983e-01
   7.2235000e-06   4.3037975e-01   5.7027983e-01
   7.2240000e-06   4.3037975e-01   5.7027983e-01
   7.2245000e-06   4.3037975e-01   5.7027983e-01
   7.2250000e-06   4.3037975e-01   5.7027983e-01
   7.2255000e-06   4.3037975e-01   5.7027983e-01
   7.2260000e-06   4.3037975e-01   5.7027983e-01
   7.2265000e-06   4.3037975e-01   5.7027983e-01
   7.2270000e-06   4.3037975e-01   5.7027983e-01
   7.2275000e-06   4.3037975e-01   5.7027983e-01
   7.2280000e-06   4.3037975e-01   5.7027983e-01
   7.2285000e-06   4.3037975e-01   5.7027983e-01
   7.2290000e-06   4.3037975e-01   5.7027983e-01
   7.2295000e-06   4.3037975e-01   5.7027983e-01
   7.2300000e-06   4.3037975e-01   5.7027983e-01
   7.2305000e-06   4.3037975e-01   5.7027983e-01
   7.2310000e-06   4.3037975e-01   5.7027983e-01
   7.2315000e-06   4.3037975e-01   5.7027983e-01
   7.2320000e-06   4.3037975e-01   5.7027983e-01
   7.2325000e-06   4.3037975e-01   5.7027983e-01
   7.2330000e-06   4.3037975e-01   5.7027983e-01
   7.2335000e-06   4.3037975e-01   5.7027983e-01
   7.2340000e-06   4.3037975e-01   5.7027983e-01
   7.2345000e-06   4.3037975e-01   5.7027983e-01
   7.2350000e-06   4.3037975e-01   5.7027983e-01
   7.2355000e-06   4.3037975e-01   5.7027983e-01
   7.2360000e-06   4.3037975e-01   5.7027983e-01
   7.2365000e-06   4.3037975e-01   5.7027983e-01
   7.2370000e-06   4.3037975e-01   5.7027983e-01
   7.2375000e-06   4.3037975e-01   5.7027983e-01
   7.2380000e-06   4.3037975e-01   5.7027983e-01
   7.2385000e-06   4.3037975e-01   5.7027983e-01
   7.2390000e-06   4.3037975e-01   5.7027983e-01
   7.2395000e-06   4.3037975e-01   5.7027983e-01
   7.2400000e-06   4.3037975e-01   5.7027983e-01
   7.2405000e-06   4.3037975e-01   5.7027983e-01
   7.2410000e-06   4.3037975e-01   5.7027983e-01
   7.2415000e-06   4.3037975e-01   5.7027983e-01
   7.2420000e-06   4.3037975e-01   5.7027983e-01
   7.2425000e-06   4.3037975e-01   5.7027983e-01
   7.2430000e-06   4.3037975e-01   5.7027983e-01
   7.2435000e-06   4.3037975e-01   5.7027983e-01
   7.2440000e-06   4.3037975e-01   5.7027983e-01
   7.2445000e-06   4.3037975e-01   5.7027983e-01
   7.2450000e-06   4.3037975e-01   5.7027983e-01
   7.2455000e-06   4.3037975e-01   5.7027983e-01
   7.2460000e-06   4.3037975e-01   5.7027983e-01
   7.2465000e-06   4.3037975e-01   5.7027983e-01
   7.2470000e-06   4.3037975e-01   5.7027983e-01
   7.2475000e-06   4.3037975e-01   5.7027983e-01
   7.2480000e-06   4.3037975e-01   5.7027983e-01
   7.2485000e-06   4.3037975e-01   5.7027983e-01
   7.2490000e-06   4.3037975e-01   5.7027983e-01
   7.2495000e-06   4.3037975e-01   5.7027983e-01
   7.2500000e-06   4.3037975e-01   5.7027983e-01
   7.2505000e-06   4.3037975e-01   5.7027983e-01
   7.2510000e-06   4.3037975e-01   5.7027983e-01
   7.2515000e-06   4.3037975e-01   5.7027983e-01
   7.2520000e-06   4.3037975e-01   5.7027983e-01
   7.2525000e-06   4.3037975e-01   5.7027983e-01
   7.2530000e-06   4.3037975e-01   5.7027983e-01
   7.2535000e-06   4.3037975e-01   5.7027983e-01
   7.2540000e-06   4.3037975e-01   5.7027983e-01
   7.2545000e-06   4.3037975e-01   5.7027983e-01
   7.2550000e-06   4.3037975e-01   5.7027983e-01
   7.2555000e-06   4.3037975e-01   5.7027983e-01
   7.2560000e-06   4.3037975e-01   5.7027983e-01
   7.2565000e-06   4.3037975e-01   5.7027983e-01
   7.2570000e-06   4.3037975e-01   5.7027983e-01
   7.2575000e-06   4.3037975e-01   5.7027983e-01
   7.2580000e-06   4.3037975e-01   5.7027983e-01
   7.2585000e-06   4.3037975e-01   5.7027983e-01
   7.2590000e-06   4.3037975e-01   5.7027983e-01
   7.2595000e-06   4.3037975e-01   5.7027983e-01
   7.2600000e-06   4.3037975e-01   5.7027983e-01
   7.2605000e-06   4.3037975e-01   5.7027983e-01
   7.2610000e-06   4.3037975e-01   5.7027983e-01
   7.2615000e-06   4.3037975e-01   5.7027983e-01
   7.2620000e-06   4.3037975e-01   5.7027983e-01
   7.2625000e-06   4.3037975e-01   5.7027983e-01
   7.2630000e-06   4.3037975e-01   5.7027983e-01
   7.2635000e-06   4.3037975e-01   5.7027983e-01
   7.2640000e-06   4.3037975e-01   5.7027983e-01
   7.2645000e-06   4.3037975e-01   5.7027983e-01
   7.2650000e-06   4.3037975e-01   5.7027983e-01
   7.2655000e-06   4.3037975e-01   5.7027983e-01
   7.2660000e-06   4.3037975e-01   5.7027983e-01
   7.2665000e-06   4.3037975e-01   5.7027983e-01
   7.2670000e-06   4.3037975e-01   5.7027983e-01
   7.2675000e-06   4.3037975e-01   5.7027983e-01
   7.2680000e-06   4.3037975e-01   5.7027983e-01
   7.2685000e-06   4.3037975e-01   5.7027983e-01
   7.2690000e-06   4.3037975e-01   5.7027983e-01
   7.2695000e-06   4.3037975e-01   5.7027983e-01
   7.2700000e-06   4.3037975e-01   5.7027983e-01
   7.2705000e-06   4.3037975e-01   5.7027983e-01
   7.2710000e-06   4.3037975e-01   5.7027983e-01
   7.2715000e-06   4.3037975e-01   5.7027983e-01
   7.2720000e-06   4.3037975e-01   5.7027983e-01
   7.2725000e-06   4.3037975e-01   5.7027983e-01
   7.2730000e-06   4.3037975e-01   5.7027983e-01
   7.2735000e-06   4.3037975e-01   5.7027983e-01
   7.2740000e-06   4.3037975e-01   5.7027983e-01
   7.2745000e-06   4.3037975e-01   5.7027983e-01
   7.2750000e-06   4.3037975e-01   5.7027983e-01
   7.2755000e-06   4.3037975e-01   5.7027983e-01
   7.2760000e-06   4.3037975e-01   5.7027983e-01
   7.2765000e-06   4.3037975e-01   5.7027983e-01
   7.2770000e-06   4.3037975e-01   5.7027983e-01
   7.2775000e-06   4.3037975e-01   5.7027983e-01
   7.2780000e-06   4.3037975e-01   5.7027983e-01
   7.2785000e-06   4.3037975e-01   5.7027983e-01
   7.2790000e-06   4.3037975e-01   5.7027983e-01
   7.2795000e-06   4.3037975e-01   5.7027983e-01
   7.2800000e-06   4.3037975e-01   5.7027983e-01
   7.2805000e-06   4.3037975e-01   5.7027983e-01
   7.2810000e-06   4.3037975e-01   5.7027983e-01
   7.2815000e-06   4.3037975e-01   5.7027983e-01
   7.2820000e-06   4.3037975e-01   5.7027983e-01
   7.2825000e-06   4.3037975e-01   5.7027983e-01
   7.2830000e-06   4.3037975e-01   5.7027983e-01
   7.2835000e-06   4.3037975e-01   5.7027983e-01
   7.2840000e-06   4.1772152e-01   5.6856984e-01
   7.2845000e-06   4.1772152e-01   5.6856984e-01
   7.2850000e-06   4.1772152e-01   5.6856984e-01
   7.2855000e-06   4.1772152e-01   5.6856984e-01
   7.2860000e-06   4.1772152e-01   5.6856984e-01
   7.2865000e-06   4.1772152e-01   5.6856984e-01
   7.2870000e-06   4.1772152e-01   5.6856984e-01
   7.2875000e-06   4.1772152e-01   5.6856984e-01
   7.2880000e-06   4.1772152e-01   5.6856984e-01
   7.2885000e-06   4.1772152e-01   5.6856984e-01
   7.2890000e-06   4.1772152e-01   5.6856984e-01
   7.2895000e-06   4.1772152e-01   5.6856984e-01
   7.2900000e-06   4.1772152e-01   5.6856984e-01
   7.2905000e-06   4.1772152e-01   5.6856984e-01
   7.2910000e-06   4.1772152e-01   5.6856984e-01
   7.2915000e-06   4.1772152e-01   5.6856984e-01
   7.2920000e-06   4.1772152e-01   5.6856984e-01
   7.2925000e-06   4.1772152e-01   5.6856984e-01
   7.2930000e-06   4.1772152e-01   5.6856984e-01
   7.2935000e-06   4.1772152e-01   5.6856984e-01
   7.2940000e-06   4.1772152e-01   5.6856984e-01
   7.2945000e-06   4.1772152e-01   5.6856984e-01
   7.2950000e-06   4.1772152e-01   5.6856984e-01
   7.2955000e-06   4.1772152e-01   5.6856984e-01
   7.2960000e-06   4.1772152e-01   5.6856984e-01
   7.2965000e-06   4.1772152e-01   5.6856984e-01
   7.2970000e-06   4.1772152e-01   5.6856984e-01
   7.2975000e-06   4.1772152e-01   5.6856984e-01
   7.2980000e-06   4.1772152e-01   5.6856984e-01
   7.2985000e-06   4.1772152e-01   5.6856984e-01
   7.2990000e-06   4.1772152e-01   5.6856984e-01
   7.2995000e-06   4.1772152e-01   5.6856984e-01
   7.3000000e-06   4.1772152e-01   5.6856984e-01
   7.3005000e-06   4.1772152e-01   5.6856984e-01
   7.3010000e-06   4.1772152e-01   5.6856984e-01
   7.3015000e-06   4.1772152e-01   5.6856984e-01
   7.3020000e-06   4.1772152e-01   5.6856984e-01
   7.3025000e-06   4.1772152e-01   5.6856984e-01
   7.3030000e-06   4.1772152e-01   5.6856984e-01
   7.3035000e-06   4.1772152e-01   5.6856984e-01
   7.3040000e-06   4.1772152e-01   5.6856984e-01
   7.3045000e-06   4.1772152e-01   5.6856984e-01
   7.3050000e-06   4.1772152e-01   5.6856984e-01
   7.3055000e-06   4.1772152e-01   5.6856984e-01
   7.3060000e-06   4.1772152e-01   5.6856984e-01
   7.3065000e-06   4.1772152e-01   5.6856984e-01
   7.3070000e-06   4.1772152e-01   5.6856984e-01
   7.3075000e-06   4.1772152e-01   5.6856984e-01
   7.3080000e-06   4.1772152e-01   5.6856984e-01
   7.3085000e-06   4.1772152e-01   5.6856984e-01
   7.3090000e-06   4.1772152e-01   5.6856984e-01
   7.3095000e-06   4.1772152e-01   5.6856984e-01
   7.3100000e-06   4.1772152e-01   5.6856984e-01
   7.3105000e-06   4.1772152e-01   5.6856984e-01
   7.3110000e-06   4.1772152e-01   5.6856984e-01
   7.3115000e-06   4.1772152e-01   5.6856984e-01
   7.3120000e-06   4.1772152e-01   5.6856984e-01
   7.3125000e-06   4.1772152e-01   5.6856984e-01
   7.3130000e-06   4.1772152e-01   5.6856984e-01
   7.3135000e-06   4.1772152e-01   5.6856984e-01
   7.3140000e-06   4.1772152e-01   5.6856984e-01
   7.3145000e-06   4.1772152e-01   5.6856984e-01
   7.3150000e-06   4.1772152e-01   5.6856984e-01
   7.3155000e-06   4.1772152e-01   5.6856984e-01
   7.3160000e-06   4.1772152e-01   5.6856984e-01
   7.3165000e-06   4.1772152e-01   5.6856984e-01
   7.3170000e-06   4.1772152e-01   5.6856984e-01
   7.3175000e-06   4.1772152e-01   5.6856984e-01
   7.3180000e-06   4.1772152e-01   5.6856984e-01
   7.3185000e-06   4.1772152e-01   5.6856984e-01
   7.3190000e-06   4.1772152e-01   5.6856984e-01
   7.3195000e-06   4.1772152e-01   5.6856984e-01
   7.3200000e-06   4.1772152e-01   5.6856984e-01
   7.3205000e-06   4.1772152e-01   5.6856984e-01
   7.3210000e-06   4.1772152e-01   5.6856984e-01
   7.3215000e-06   4.1772152e-01   5.6856984e-01
   7.3220000e-06   4.1772152e-01   5.6856984e-01
   7.3225000e-06   4.1772152e-01   5.6856984e-01
   7.3230000e-06   4.1772152e-01   5.6856984e-01
   7.3235000e-06   4.1772152e-01   5.6856984e-01
   7.3240000e-06   4.1772152e-01   5.6856984e-01
   7.3245000e-06   4.1772152e-01   5.6856984e-01
   7.3250000e-06   4.1772152e-01   5.6856984e-01
   7.3255000e-06   4.1772152e-01   5.6856984e-01
   7.3260000e-06   4.1772152e-01   5.6856984e-01
   7.3265000e-06   4.1772152e-01   5.6856984e-01
   7.3270000e-06   4.1772152e-01   5.6856984e-01
   7.3275000e-06   4.1772152e-01   5.6856984e-01
   7.3280000e-06   4.1772152e-01   5.6856984e-01
   7.3285000e-06   4.1772152e-01   5.6856984e-01
   7.3290000e-06   4.1772152e-01   5.6856984e-01
   7.3295000e-06   4.1772152e-01   5.6856984e-01
   7.3300000e-06   4.1772152e-01   5.6856984e-01
   7.3305000e-06   4.1772152e-01   5.6856984e-01
   7.3310000e-06   4.1772152e-01   5.6856984e-01
   7.3315000e-06   4.1772152e-01   5.6856984e-01
   7.3320000e-06   4.1772152e-01   5.6856984e-01
   7.3325000e-06   4.1772152e-01   5.6856984e-01
   7.3330000e-06   4.1772152e-01   5.6856984e-01
   7.3335000e-06   4.1772152e-01   5.6856984e-01
   7.3340000e-06   4.1772152e-01   5.6856984e-01
   7.3345000e-06   4.1772152e-01   5.6856984e-01
   7.3350000e-06   4.1772152e-01   5.6856984e-01
   7.3355000e-06   4.1772152e-01   5.6856984e-01
   7.3360000e-06   4.1772152e-01   5.6856984e-01
   7.3365000e-06   4.1772152e-01   5.6856984e-01
   7.3370000e-06   4.1772152e-01   5.6856984e-01
   7.3375000e-06   4.1772152e-01   5.6856984e-01
   7.3380000e-06   4.1772152e-01   5.6856984e-01
   7.3385000e-06   4.1772152e-01   5.6856984e-01
   7.3390000e-06   4.1772152e-01   5.6856984e-01
   7.3395000e-06   4.1772152e-01   5.6856984e-01
